Año,Mes,Bodega,Unidad,Linea,Grupo,Subgrupo3,Cod_solo,Codigo,Serie_lote,vencimiento_lote,Descripción,Unidad_Medida_corep,Stock,Stock Pedido,Stock Real,Costo_promedio,Costo Total,Precio Venta,costo ultimo,Fecha Ingreso Lote,stock minimo,stock maximo,alterno,ubicacion,ubicacion2,ubicacion3,fecha_creacion,Dias_inventario,ultima_venta,ultima_compra,Proveedor,und,und_cant1,dias_reposicion,no_pedir,promocion,calificacion_abc,desc_color,porcentaje_iva,Controlado,Notas,und2,und_cant2,und3,und_cant3,und4,und_cant4,Motivo_UIO,Motivo_GYE
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LMD,399278LMD,,,BASE SOPORTE SENSOR DE PRODUCTO 12mm,Unidad,1.0000,0.0000,1.0000,10.3214,10.32,65.0700,9.7500,,,,,,,,2025-01-16,111,2024-06-21 04:45:29,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LSEAU,399278LSEAU,,,BASE SOPORTE SENSOR DE PRODUCTO 18mm,Unidad,2.0000,0.0000,2.0000,9.8051,19.61,65.0700,9.7500,,,,,,,,2025-01-16,111,2025-08-31 02:53:37,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LSEAU,399278LSEAU,,,BASE SOPORTE SENSOR DE PRODUCTO 18mm,Unidad,3.0000,0.0000,3.0000,9.8051,29.42,65.0700,9.7500,,0.0000,0.0000,,,,,2025-01-16,111,,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,C,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8002 - REMISIONES QUITO,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LSEAU,399278LSEAU,,,BASE SOPORTE SENSOR DE PRODUCTO 18mm,Unidad,1.0000,0.0000,1.0000,9.8051,9.81,65.0700,9.7500,,,,,,,,2025-01-16,111,2025-12-31 16:50:28,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LSEAU,399278LSEAU,,,BASE SOPORTE SENSOR DE PRODUCTO 18mm,Unidad,2.0000,0.0000,2.0000,9.8051,19.61,65.0700,9.7500,,4.0000,9.0000,,B1-P59-F3,,,2025-01-16,111,2026-01-26 07:38:13,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,A,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,ACCESORIOS,,399278LSEAU,399278LSEAU,,,BASE SOPORTE SENSOR DE PRODUCTO 18mm,Unidad,1.0000,0.0000,1.0000,9.8051,9.81,65.0700,9.7500,,3.0000,7.0000,,P35-N04,,,2025-01-16,111,2025-12-19 05:52:28,2025-10-29 14:29:00,BURGOS ROMAN SULLY JANINA,Und,1,,,,C,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,ZEBRA,REPUESTOS,,MARK-PH,MARK-PH,,, PRINTHEAD CLEANING MARKER,Unidad,3.0000,0.0000,3.0000,6.9400,20.82,36.7500,6.9400,,,,,P37-N05,,,2025-01-16,171,2025-02-14 16:19:47,2025-08-30 15:40:11.257000,UNISCAN CIA. LTDA.,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,ACCESORIOS,,216381-900L,216381-900L,,,"DATAFLEX,900mm BACKING RUBBER ROLL WITH SHAFT RUBBER ROLLER (L)",Unidad,2.0000,0.0000,2.0000,386.7908,773.58,795.1000,387.6200,,,,,,,,2025-01-16,252,2025-06-29 19:18:45,2025-06-10 11:58:00,,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2050 - PRODUCTO NO CONFORME GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4271-D,V4271-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml VIOLET,Unidad,19.0000,0.0000,19.0000,108.3865,2059.34,271.9200,100.7100,,10.0000,20.0000,,,,,2025-08-20,117,,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V4271-D,V4271-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml VIOLET,Unidad,2.0000,0.0000,2.0000,108.3865,216.77,271.9200,100.7100,,,,,,,,2025-08-20,117,2026-01-31 19:11:45,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4271-D,V4271-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml VIOLET,Unidad,15.0000,0.0000,15.0000,108.3865,1625.80,271.9200,100.7100,,2.0000,5.0000,,B1-P21-F2,,,2025-08-20,117,2026-01-14 06:18:02,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V514-D,V514-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml VIOLET,Unidad,18.0000,0.0000,18.0000,100.0553,1801.00,279.0600,93.0900,,0.0000,0.0000,,B1-P23-F3,,,2025-08-20,117,2026-01-14 06:18:02,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V826-D,V826-D,,,MAKE UP MEK/METIL ETIL CETONA PQT  ( NO CONTROLADO) 0.75ml,Unidad,125.0000,0.0000,125.0000,33.5799,4197.49,65.0000,30.7900,,2.0000,4.0000,,B1-P25-F1,,,2025-08-20,117,2026-01-14 06:18:02,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V826-D,V826-D,,,MAKE UP MEK/METIL ETIL CETONA PQT  ( NO CONTROLADO) 0.75ml,Unidad,3.0000,0.0000,3.0000,33.5799,100.74,65.0000,30.7900,,1.0000,1.0000,,,,,2025-08-20,117,2025-05-22 06:16:48,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V7216-D,V7216-D,,,MAKE UP MEK MEK/METIL ETIL CETONA PQT ( NO CONTROLADO) 0.75ml,Unidad,3.0000,0.0000,3.0000,31.4431,94.33,65.0000,29.1500,,,,,,,,2025-08-20,146,2024-07-22 18:27:18,2025-09-24 11:52:43,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7216-D,V7216-D,,,MAKE UP MEK MEK/METIL ETIL CETONA PQT ( NO CONTROLADO) 0.75ml,Unidad,12.0000,0.0000,12.0000,31.4431,377.32,65.0000,29.1500,,,,,,,,2025-08-20,146,2026-01-31 18:19:20,2025-09-24 11:52:43,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,A,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7216-D,V7216-D,,,MAKE UP MEK MEK/METIL ETIL CETONA PQT ( NO CONTROLADO) 0.75ml,Unidad,96.0000,0.0000,96.0000,31.4431,3018.54,65.0000,29.1500,,7.0000,15.0000,,B1-P26-F1,B1-P27-F2,,2025-08-20,146,2026-01-14 06:18:02,2025-09-24 11:52:43,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V4259-D,V4259-D,,,INK MEK/METIL ETIL CETONA ( NO CONTROLADA) 0.75ml UV visible (Clear),Unidad,4.0000,0.0000,4.0000,94.2199,376.88,183.2700,87.0400,,,,,,,,2025-08-20,48,2026-01-31 18:44:28,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,ACCESORIOS,,BAS-BAL,BAS-BAL,,,BASE PARA BALIZA LUZ DE ALERTA EN ACERO INOX. 2MM ESPESOR,Unidad,4.0000,0.0000,4.0000,8.0000,32.00,23.1500,8.0000,,0.0000,0.0000,,P35-N04,,,2025-01-16,1164,2025-12-02 22:17:23,2022-12-11 12:12:00,RODRIGUEZ HUNGRIA DARIO JAVIER,Und,1,,,,C,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,ACCESORIOS,,BAS-BAL,BAS-BAL,,,BASE PARA BALIZA LUZ DE ALERTA EN ACERO INOX. 2MM ESPESOR,Unidad,7.0000,0.0000,7.0000,8.0000,56.00,23.1500,8.0000,,0.0000,0.0000,,B1-P59-F1,,,2025-01-16,1164,2026-02-04 10:40:53,2022-12-11 12:12:00,RODRIGUEZ HUNGRIA DARIO JAVIER,Und,1,,,,C,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2025 - TALLER INOPERATIVO GYE,CODIFICACION,VIDEOJET,MÁQUINAS,,406018,406018 (23075003PWD),23075003PWD,,VJ 9550 LH,Unidad,1.0000,0.0000,1.0000,8695.8100,8695.81,12500.0000,8408.5700,2023-05-12 16:00:52.020000,,,,,,,2023-05-04,1009,,2023-05-15 06:47:17,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2031 - BODEGA EQUIPOS USADOS OPERATIVOS GYE,CODIFICACION,VIDEOJET,ACCESORIOS,,CAJS-00021,CAJS-00021,,,CAJA PLASTICA LISA 224-L 220X170X120mm JSL,Unidad,1.0000,0.0000,1.0000,23.0000,23.00,47.3300,23.0000,,,,,B2-P01-F2,,,2025-01-16,957,,2023-07-06 13:02:11.990000,SENSORCONTROL SENSORES Y CONTROLADORES S.A,Und,1,,,,,COMPRA LOCAL,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V4212-L,V4212-L,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 1LITRO,Unidad,6.0000,0.0000,6.0000,90.0886,540.53,223.1500,79.4000,,,,,P34-N01,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4212-L,V4212-L,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 1LITRO,Unidad,31.0000,0.0000,31.0000,90.0886,2792.75,223.1500,79.4000,,,,,B1-P19-F1,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2080 - PRÓXIMOS VENCIMIENTOS GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4212-L,V4212-L,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 1LITRO,Unidad,4.0000,0.0000,4.0000,90.0886,360.35,223.1500,79.4000,,,,,,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2050 - PRODUCTO NO CONFORME GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4212-L,V4212-L,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 1LITRO,Unidad,8.0000,0.0000,8.0000,90.0886,720.71,223.1500,79.4000,,4.0000,8.0000,,,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (233044467EG),233044467EG,31/10/2025,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,2.0000,0.0000,2.0000,28.0384,56.08,76.3900,25.5300,2023-11-24 16:04:09.070000,,,,,,,2025-08-20,728,,2024-02-20 08:53:05,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,6005 - BAJA CONTROLADOS MDI,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (220290442EG),220290442EG,29/01/2024,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,1.0000,0.0000,1.0000,36.2379,36.24,76.3900,25.5300,2023-08-10 10:07:44.270000,,,,,,,2025-08-20,921,,2023-08-11 04:17:04,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (252393470eg),252393470eg,27/08/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,2.0000,0.0000,2.0000,27.7667,55.53,76.3900,25.5300,2025-10-22 17:49:28.480000,,,,,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1127 - BEBIDAS ARCACONTINENTAL QUITO,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (252393470eg),252393470eg,27/08/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,2.0000,0.0000,2.0000,27.7667,55.53,76.3900,25.5300,2025-10-22 17:49:28.480000,3.0000,6.0000,,,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2106 - BEBIDAS ARCACONTINENTAL GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (252393470eg),252393470eg,27/08/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,5.0000,0.0000,5.0000,27.7667,138.83,76.3900,25.5300,2025-10-22 17:49:28.480000,,,,,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2106 - BEBIDAS ARCACONTINENTAL GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (253074530EG),253074530EG,03/11/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,2.0000,0.0000,2.0000,27.5869,55.17,76.3900,25.5300,2025-12-31 10:12:56.327000,,,,,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (253074530EG),253074530EG,03/11/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,118.0000,0.0000,118.0000,27.5869,3255.25,76.3900,25.5300,2025-12-31 10:12:56.327000,,,,B1-P15-F3,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (253074530EG),253074530EG,03/11/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,6.0000,0.0000,6.0000,27.5869,165.52,76.3900,25.5300,2025-12-31 10:12:56.327000,,,,P07-N02,,,2025-08-20,48,,2025-12-31 12:59:21,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (252393470eg),252393470eg,27/08/2027,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,4.0000,0.0000,4.0000,27.7667,111.07,76.3900,25.5300,2025-10-22 17:49:28.480000,,,,P07-N02,,,2025-08-20,84,,2025-11-25 07:59:06,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1050 - BODEGA PRODUCTO NO CONFORME UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7217-L,V7217-L (232133056EG),232133056EG,01/08/2025,MEK/METIL ETIL CETONA PQT (MEK CODIFICACION CONTROLADO) CARTUCHO DE 1 LITRO,Unidad,1.0000,0.0000,1.0000,27.9646,27.96,76.3900,25.5300,2023-11-17 06:24:07.237000,,,,ZONA 1050,,,2025-08-20,813,,2023-11-27 06:56:33,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,SI,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V4264-D,V4264-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,4.0000,0.0000,4.0000,111.3382,445.35,228.5900,102.0700,,,,,P12-N01,,,2025-08-20,25,2025-12-17 15:48:20,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4264-D,V4264-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,26.0000,0.0000,26.0000,111.3382,2894.79,228.5900,102.0700,,2.0000,4.0000,,B1-P23-F1,,,2025-08-20,25,2026-02-12 17:12:20,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V4264-D,V4264-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,8.0000,0.0000,8.0000,111.3382,890.71,228.5900,102.0700,,,,,,,,2025-08-20,25,2026-01-31 18:22:10,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8002 - REMISIONES QUITO,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,4.0000,0.0000,4.0000,136.1165,544.47,228.5900,125.7800,,,,,,,,2025-08-20,117,2026-01-31 04:40:10,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2050 - PRODUCTO NO CONFORME GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,1.0000,0.0000,1.0000,136.1165,136.12,228.5900,125.7800,,,,,,,,2025-08-20,117,,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8003 - REMISIONES GUAYAQUIL,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,8.0000,0.0000,8.0000,136.1165,1088.93,228.5900,125.7800,,,,,,,,2025-08-20,117,2025-12-31 15:52:45,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,4030 - BODEGA DISPONIBLE PARA LA VENTA MANTA,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,1.0000,0.0000,1.0000,136.1165,136.12,228.5900,125.7800,,,,,,,,2025-08-20,117,,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,8001 - TRANSFERENCIAS EN TRÁNSITO,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,6.0000,0.0000,6.0000,136.1165,816.70,228.5900,125.7800,,,,,,,,2025-08-20,117,,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1031 - BODEGA EQUIPOS USADOS  OPERATIVOS UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,2.0000,0.0000,2.0000,136.1165,272.23,228.5900,125.7800,,,,,,,,2025-08-20,117,,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,20.0000,0.0000,20.0000,136.1165,2722.33,228.5900,125.7800,,3.0000,6.0000,,B1-P23-F1,,,2025-08-20,117,2026-02-13 15:48:02,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V4250-D,V4250-D,,,INK MEK/METIL ETIL CETONA PQT ( NO CONTROLADA) 0.75ml,Unidad,18.0000,0.0000,18.0000,136.1165,2450.10,228.5900,125.7800,,1.0000,1.0000,,P13-N01,,,2025-08-20,117,2026-01-19 08:26:33,2025-10-23 13:24:20,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1030 - BODEGA DISPONIBLE PARA LA VENTA UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7250-D,V7250-D,,,SOLVENTE  ( NO CONTROLADA) 0.75ml,Unidad,40.0000,0.0000,40.0000,28.6478,1145.91,66.1500,25.9000,,2.0000,3.0000,,P17-N03,,,2025-08-20,25,2026-02-05 16:19:09,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,2030 - BODEGA DISPONIBLE PARA LA VENTA GYE,CODIFICACION,VIDEOJET,FLUIDOS,,V7250-D,V7250-D,,,SOLVENTE  ( NO CONTROLADA) 0.75ml,Unidad,47.0000,0.0000,47.0000,28.6478,1346.45,66.1500,25.9000,,10.0000,20.0000,,B1-P38-F3,,,2025-08-20,25,2026-02-13 15:48:02,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,C,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
2026,2,1031 - BODEGA EQUIPOS USADOS  OPERATIVOS UIO,CODIFICACION,VIDEOJET,FLUIDOS,,V7250-D,V7250-D,,,SOLVENTE  ( NO CONTROLADA) 0.75ml,Unidad,1.0000,0.0000,1.0000,28.6478,28.65,66.1500,25.9000,,,,,,,,2025-08-20,25,,2026-01-23 07:46:41,VIDEOJET TECHNOLOGIES INT.,Und,1,,,,B,COMPRA EXTERIOR,15.00,NO,,,0E-16,,0E-16,,0E-16,,
